"path","status","sha256","local_checkpoint","lineage","material_class","privacy","suggested_disposition","recovery_or_risk"
"scripts/gi088-real-problem-regression-template.html","A","031523498fa8175fd4306f4aed45182073674f06865901b7e3eb2ffbdf57dfc0","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/inspect-gi088-response-first-case-projection.ts","A","9bd6560e15c11e8a07411375b01880fb137c33892547fff14e84ee466f0f6905","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/inspect-gi088-response-first-two-stage.ts","A","f91b38cffad9790853755f475eec870659a4b8f45dcedbcb0ca949eefc6062dd","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-evaluation-asset-review.ts","A","e18c40d19faecd6e12bcb9cd6d7d0b8381f9e6209e0a82da81818bee9a9f96a4","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-historical-real-gold.ts","A","401399e826a047680d31e02ffc89dd1d4c44b210df04c553ee973dfd6f5b1141","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-real-conversation-review.ts","A","1fe5e4c1cd3fbc88d4c3d81b05562df608facdc323800f67c4b81066d1ae4c39","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-real-problem-regression.ts","A","1209de79b69aaf00bb27c655a6970799cd26360f27875a8fe4ac9d51caa53bbe","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-relationship-claim-status-probe.ts","A","679966a406102eae19f1444acb41d07c334fb94cb4215e7a5d5166a5de932557","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-response-latency-contract-ab.ts","A","dbe1ca8337e996ad531757b6d99f2599f30a54f0768a43a9c8354cd352799936","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/prepare-gi088-stage-c3-gold-review.ts","A","9e8fe8688ab41a078fb9994ace6cc0f19a60d53f493107417ff6db78de90037a","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-event-relationship-explanation-retest.ts","A","7aa00ba3d4954a7cdbfc601e28adb3e2223eaf655f1ea2b437c12f8667e346d7","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-real-problem-sentinel-baseline.ts","A","55a66b26bafc2dce11a64c05a217513fc2bdcb8085023e89c3fd08ab0f56254a","a13ed6c","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-relationship-claim-status-probe.ts","A","f7252f4d9b98446b6f2df4cfc1d38e8525961fbc00b138c1fac0686bbc5d0518","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-response-first-visible-quality.ts","A","5b4ba34fe1aec78e26e55e382917a51dfa7b961e53fd343dec362040586936ca","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-response-latency-contract-ab.ts","A","f004173335f872541dbcbb4f3daa63d8bf54225d5d8335d14c299cd27493bccb","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"scripts/run-gi088-visible-contract-burden-ab.ts","A","6fc64501d085b1001a124f74ed9a417924af4a40dbdb10bfe78d5423ae38a6ba","30cfc03","当前开发血缘：后续增量","脚本","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/analysis/page.tsx","M","52008d84a3ef7352c8a3f2653f9f25da30b58fdf09cf0eb9da1e45771b15a5ff","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/insights/self/route.ts","A","1a13e096d275c941454ff878027703837cdc3617f810b27de0a9e94e898b08bf","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/insights/trends/route.ts","A","22c80b0486c88d7ea9592f1da9e3010e288d3d37adaa6ece5ba5594ba3ab5396","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/issue-response.ts","A","813a6a6f99e4491ce562068b32259bda748c1337fcfa338fbac8325034c258ae","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/journal/[id]/route.ts","M","c47ca1efac3566c87e096661f437563c3d07d19995871cc6f45faa2c7dd335fa","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/session/[id]/route.ts","M","aba89fe8e27abd94d33b74a10be7d48973672b728b4a98dffafca691cc97530c","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/session/start/route.ts","M","2ba4f811cc79627cf85485711d5f6f5eb6e6ca63eb50f75e9ba701b6d5eb9384","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/session/turn/route.ts","M","08fe5375411ebc985247221c9dde8cd66ef6c82f0151e8372fb2882a9be3e251","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/interview/event-centered/sessions/route.ts","M","5f592b215e2e6b1c35e10b16aea67ad1b77555982fb04c591f2a24b0e80f22a1","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/journal/archive/route.ts","A","5605c742c8172c0806bfa9cf044676bbbfbffee5d6b80f3371d98e0db0f76134","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/journal/preview/session/route.ts","M","9ba8a06515e85f88b2e888effe06dd9959d427b71b2d79aa40a76c75b5ea7047","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/api/preview/gi088/early-stop/route.ts","M","5d9a1ca91fe562eac7c872f588254adaac82ccbbc0b352413f991e58d5187ca1","a13ed6c","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/calendar/page.tsx","M","db8446d28709edac2e1b6fae8163c1ae5244b9d2dce9d6eb0d7de8e858f6a468","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/globals.css","M","eaf4f13731088206774860cf9a68047ebaa1d7dd3d9dc9aa48932a59892eff94","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/insights/error.tsx","A","d39d165aaf6146056dae8f9c22ba6884adcc48248a525f8ccc8f97ae5ca8f5b6","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/insights/loading.tsx","A","9f1226207f327e63b90059f9a0b5f1514b9729030ea3e4a1688bca490548475d","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/insights/page.tsx","A","5160630e570381fcad19775fbd29800067f47a80b3bd3de6a73c964545e9a096","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/interview/loading.tsx","M","46f18d9c4b27187809206cc0b9bb6cce3b4da4f4adc5651d75270f9a5d5eb84f","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/interview/page.tsx","M","e7d6fbbc41ade12359208134698ad1b8b701a2052a7221e5da8cc45fbaf19698","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/layout.tsx","M","636eb1df9f6b62788416e2739368da8ae0788f20a8ba16d54aec43e22529583b","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/legal/legal-page-view.tsx","A","a1ab893856d1e62ade20ddaab74c8e6139b3694b1207dcb32ec09d001068070b","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/legal/privacy/page.tsx","M","798cdde0eccb68190b6fdfe2b084c93634f9cd452480e4d342fef651a61238ef","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/legal/terms/page.tsx","M","6c153a17a69794633f79fcbdb08091b285b7c210629693fa321046ffc41154a6","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/page.tsx","M","87d1a4ca70e1d4b4453f94346c72290693940f9ab0ffcd732f2e910547d4ba0e","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/preview/daily-light-journal-fixed/page.tsx","A","b03e48e83316483bd4a31eaa2f2f21646f021d73aaf46c6d4f4df160644687fd","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/preview/daily-light-visual-review/page.tsx","M","9b80a0322ad8a9f3454c6b63b1b6d0bf876e45d5cfd2517857be45fc0ba4d5d1","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/profile/page.tsx","M","fbbec30902925b23d46f94c233674e89c9ddc68ba3793ec607ceff5072cfe258","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/settings/account/page.tsx","M","e77442e75b6dc363e091950d7f47e946fb56970b3bde21f91b0ade58f2bbefac","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/app/settings/page.tsx","M","af0378c044884c509005abfa0253489e8d6cff242d168dd6ec70487d01fc5588","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/account-danger-zone.tsx","M","66e5f215b0592018402bf331dcc15cfd6a3dc5895eacae0f36ed6f84bffebbcb","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/account-settings-client.tsx","M","9fa53acb3e2cbbc8d67d9e44e0f58d38b5e291f420cb55d001cb89c834078136","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/auth-form-shell.tsx","M","bfa7842f4ea030c978fd378898eb5ca1117fe14b1cc0370dbe1d60f73c17dd9c","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/legal-consent-links.tsx","M","0f38291260cd0bb1c301128c065072cdc08a72efd617fe44a59f961a18596f0d","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/login-form.tsx","M","ded2153df895739b82d7855d9bf522f4c56c506deb32dec986566369fcf201e3","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/login-page-client.tsx","M","0b8a4529f1626a8e3bfcddfc0bdcfe3588732d67d43c4522f8069698c90ee018","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/register-form.tsx","M","82f1c62b9c91083836b7c77a269ff048c316a9d8e5c6245d4b68f526fb9d9141","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/register-page-client.tsx","M","821c39a26b959abd9fcf9cb4ad4fc420a985377e6f530925d2b58a74dc62fbfd","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/auth/settings-account-panel.tsx","M","d6a017e5c0eb8895ce7c2303681065b70d7c01f7a8fa1b1a30144a2772e0a7aa","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/calendar/calendar-router-shell.tsx","M","94cbe4c505aa63abcf018fd67daa0ebec9ed3a8c95772552209be67ed23e7c60","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/calendar/calendar-workspace-fallback.tsx","M","778e819d2853509150391dc3f31eab7f09c86b65a899b296ea249c0ad97b435f","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/home/home-page-view.tsx","A","99d0439348b17a407079701b37bb819ddb33dfa6406650e0e4bece3d15badd1b","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/home/start-interview-link.tsx","M","5ea74ad3ab15d0e166d81404ed622cf33d68697ba7c2b19b7297f0fa6cf7a7be","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/insights/index.ts","A","6d78bd3c9f0bed6ee3f178454fe0340ef879507c71fb2dd0012d3afe312185e9","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/insights/insights-demo-data.ts","A","609748dbda0c5013acfa0fdee445050e1db7aeae6212c2f37c834a4a737ead88","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/insights/insights-workspace-skeleton.tsx","A","5abd507ff563118f9cd5e838754c07857cd163010be7387805f436d5568e609f","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/insights/insights-workspace-view.tsx","A","43d0c4247cffbda376843253008971028f622cdd046d6dbc6526d6ce7a2d91dd","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/interview/event-centered/event-centered-dialogue-workspace-view.tsx","M","41142d8ed949c8066745db869d7ba0809740db446e96a979f3c040b3f03615cb","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/interview/event-centered/event-centered-interview-chrome-context.tsx","M","84a4f7b0197f27e8211726483114fe68ae6fc78c037a766d03e353d7fa043482","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/interview/event-centered/event-centered-interview-workspace.tsx","M","d8658290bbc6838588c41a7558e295d297392e89d33397fe114d309a508ee9e0","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/interview/event-centered/event-centered-session-sidebar.tsx","A","8dde7475896f5678968474f79d818fb7b21f2655bc0b3c035962d4e49e4eceda","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/interview/interview-message-bubble.tsx","M","85d1e16aa276923773a811520555243e0e348a5eef10aab857b7a3a2dfa307c8","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-archive-workspace-fallback.tsx","M","ac7486f99cf8cfa2c085d49e154f46b76e1f4c6d34ab90711b671f0760bfd3eb","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-client.ts","M","f959b7ccc66a84de43ca9588df56dbf47a687d05bdef7a3150e2e76516f57eae","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-day-workspace.tsx","M","996da70b1be6c652af2513762acff78b24a638535c7c97c7ff769bdb37e17a6a","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-period-client.ts","M","c9701d30f27d3b442f9194fa25ee7d8af22533a2754b1ed22251656e7973a89d","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-period-report-container.tsx","M","db36a2cc7df70ab3374be670bd812bd963435229103395d4125b1391f536474a","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-period-report-workspace.tsx","M","7962231b4bc083eb71daf85307503c6d75df1bedaba54df19c8bfb76a3fe887a","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-timeline.tsx","A","6940559b521a69fab4a0a1b754ba2a5454e96b114b4344598bb036d45f037eed","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/journal/journal-workspace-frame.tsx","A","8c53828c4eb8f2adf1e07f679464744f84209abc0f8af624e7c44b7fd964c238","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/preview/daily-light-journal-fixed-preview.tsx","A","d0e83ac147417f84b0cae6be24be1a2f9687d25f555b6b310a881c5a09d341a0","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/preview/daily-light-visual-review.tsx","M","03457d6645c016e921bc146855df627c4a873b245b6dbd2028175ca7f0c7fd23","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/settings/settings-page-view.tsx","A","a7ef23693090161afe63bff5745e3951cc383c517fb84ee306df4c11444eaf9e","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/public-security-footer.tsx","M","48815e4d288a5287ffaaf54870e530fa591f4f1577b9824418b6fdde9e4970f7","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/site-header.tsx","M","471344ce78e750d3b0765bb03a70bb7ebb7c1a6e8fb298f6674ccf469e5be9d9","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/site-header/account-menu-icons.tsx","A","5a75ad49235011b6b18ba6bd025d0235c8b74af38c16064b65c5fdaa2c792133","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/site-header/account-menu.tsx","A","bbfc628c7d8278b1b1ffc09fa0ffeafdac8f507a5ef038baff01949d0b5d0e81","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/site-header/event-centered-interview-header.tsx","M","7cf90daaf63b50d8e49c8df9f0b52a904ca8a2f83ae42f4f2eff3debed9a8e1a","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/shared/site-header/site-header-nav.tsx","M","9c7671bd55bb7010a10c19f89b2d609699dc72516f9d92c2ce7d07edaba1308f","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/action-menu.tsx","M","c1c30ecaa030133aea4942c1af6970cf71f0352543717cb25d7ed046c7e2447b","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/app-toast.tsx","M","b3c2f8caf2b95ce03c335737d333b6240fc5d36cae7a3a64960480a9930023e2","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/confirm-dialog.tsx","M","d09178941efb507f97bf5685f3539024ca0e54db8370ef4cbaad7e195c8848ff","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/field.tsx","A","6b92170d6103482dab8a86906cdd1ad232ea53dfdcdda0c2703b8fef2ea1da55","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/floating-composer.tsx","A","39c5c452e8ec8f57c65b917d148286d9e29e92429231c2de892dad07526c2383","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/icon-button.tsx","A","141854457904d4e9b796a5b41b23a83c3ccca93dc393d46715f48f69525327ba","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/index.ts","M","45cf19d0fee4aa983feae10c29543434834f0d5241263e73aa036320d1174567","ed8c36d","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/reading-document.tsx","A","0afc694fc5298d64d9f3c14f70f98932958e7aa38e022a9c2322f03e5ef4abce","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/segmented-navigation.tsx","A","5717d5101ee9207d475b2e8bb7ca51d96433883abf72c1a3d34f4670cbb85c34","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/status-badge.tsx","A","8cfe9b2f8a34f9a6b11a4f881d6dfcef6b81413de79ad206ad1fc8b05817dc2d","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/workspace-sidebar-controller.tsx","A","ffb92e2e5f25414ba7d2743e1f7d8679f007aab94da87e07f0d68741374c2e4f","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/workspace-sidebar-icons.tsx","A","7ffbfb3e031df7a3d908f2f845440d913094e36d000868dd2b0c47c838b9e94d","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/components/ui/workspace-sidebar.tsx","A","e8632627dfa50492a9443071d71c484967feafa525c471cd1ee266fc0e62eaec","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/content/homepage.ts","M","756ebe3eb39988509ccac7e7e1daede354f1316e83a97201066442df78cea29d","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/features/auth/auth-local.ts","M","80edd5589254d01a5005aabd82f806c4f18e1256f0c83a578937ed2f0375bf14","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/features/interview/event-centered/workspace-client.ts","M","df13e62fbc025613615e724cd46dfa79bbf03b9f5ddd34e896b5606221942769","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/features/interview/schema/event-centered-interview.schema.ts","M","c31fb4b8839366c1b945bff4b7695bea17272529c10bc29ae258a831ceebd1a6","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
