"path","title","sha256","repository_state","role","status","active_entry","replacement","privacy","suggested_disposition","processing_state","classification_basis","local_link_count","missing_local_links"
"artifacts/generative-interview-board7/2026-08-01/minimal-two-stage-v3-case-confirmation.md","板块 7｜极简两段式 v3 六例确认包","20cfc5003b3ca248b4855afd3c5ff5c07c5ecc9824aafbd9494adb2a01bb2349","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-case-confirmation.md","板块 7｜Provider v3.1 两条规则 repair probe 确认包","5c8404eb9a2c20afcb36dd67be8c212114674be646d3b0bfe0a1a1a254ecd4bf","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-recovery-1-human-review.md","板块 7｜Provider v3.1 repair probe Codex 评审包","d2a8a1f9309db945584afe8935a6973a94827c56f795e0c0aaa0755d13cc58fe","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-recovery-1-report.md","板块 7｜Provider v3.1 repair probe 一次性技术恢复报告","9e84afc4d79bd8c111155e70f540af6479a3c2d2ee6e22e598f60a2ff05f54cb","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-recovery-1-reviewed-report.md","板块 7｜Provider v3.1 repair probe 一次性技术恢复报告","b96ca9e559fd41727119691cbdfbef545c809afbf2f005a4a66109a934b00f95","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-run-1-human-review.md","板块 7｜Provider v3.1 repair probe Codex 评审包","a3d7d850182218c1c102e75d2537fd188a000da6e31dad8b896fd1dde63e0b6a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v31-repair-probe-run-1-report.md","板块 7｜Provider v3.1 repair probe 运行报告","7627e0da5fdf294d7337d7434c39aa9ab72aa4b2b726172a879385ee39c7df11","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v70-root-visible-probe-case-confirmation.md","板块 7｜Provider v70/v70 root-visible probe 确认包","52660498c07501acad59c1a70082250ac6085e9b108f9e5584367676013ab696","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v70-root-visible-probe-run-1-human-review.md","板块 7｜Provider v70/v70 root-visible probe Codex 评审包","e51dfebb3adfc6e7689d48ec24490b0d92a20c363cab54724a0c66e4b3ab6a07","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/provider-v70-root-visible-probe-run-1-report.md","板块 7｜Provider v70/v70 root-visible probe 运行报告","58abb9a1a403cc54ac03def06011eda48539d3b0c4e485dc4b50bad66c1bc745","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-01/semantic-frame-v4-offline-case-confirmation.md","板块 7｜semanticFrame v4 离线案例确认包","5d07c09582fd7d654756293ebff2bb5e4b8fbb38a8a4284b4666c7867c9a383e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-event-journal-mvp-probe-report.md","板块 7｜事件日志真实模型单探针","d568cd1d184e4cf15c691ed7b62f4bec3cf753f5d72f9f2e3c74cec047e782b9","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-mvp-baseline-recovery-v1-report.md","板块 7｜MVP baseline 降级恢复探针","9794d77dc2a8c12eb329e8449021af8b69e9f9290cc7fc12cc30834b18705646","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-mvp-four-angle-smoke-v1-codex-review.md","板块 7｜四角度 MVP 首轮 Codex 初评","3d90ea2bdf4104aa89af5b590b418d4a91b63656b5244267c01f45e601d8ed9d","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-mvp-four-angle-smoke-v1-report.md","板块 7｜四角度 MVP 最小真实模型验证","05fb7df949aa80db4311fc427a53f5e57c09cb58ca18755e6633faf746018220","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-mvp-four-angle-smoke-v1-user-visible-replay.md","板块 7｜四角度 MVP 首轮用户可见回放","1f8eb8a8a0d0a425175164f0e76399adee2a1dc614d8fac3c3102acd34fc7e9f","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-provider-v71-semantic-frame-first-pass-report.md","板块 7｜Provider v71 语义骨架首轮运行报告","7964638d8d5deb91d5355c6edfb9925ce61537f86cfe0591059b5e4dae24c533","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","3",""
"artifacts/generative-interview-board7/2026-08-02/board7-provider-v72-semantic-frame-first-pass-infrastructure-void.md","板块 7｜v72 首个运行账本基础设施作废审计","209ba34d9a332845906dcaebf574b59f12b685729a78efa300248ef64ac7f2c0","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-provider-v72-semantic-frame-first-pass-v2-codex-review.md","板块 7｜Provider v72 六例首轮 Codex 双层验收","c64065d40fe2f6b044ef406a47e9df8c3b36fc4d27a9d99473b993b9fe5474af","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/board7-provider-v72-semantic-frame-first-pass-v2-report.md","板块 7｜Provider v72 六例首轮真实运行报告","19d798d6d3a943c547a6768cd2b23a6291b951d0fa1a831309e28e551a67c5c8","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-02/semantic-frame-v5-offline-case-confirmation.md","板块 7｜semanticFrame v5 成果归属与统一回应确认包","8de4c8598b4786abb2332faa96c84676bf17e055a21cd314932ce2a7b018c577","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-ab-v1/board7a-chat-e2e-ab-v1-confirmation.md","板块 7A｜单任务端到端聊天 A/B 运行确认包","0ef8a8c6250aacc01957f2b9a71dcdf4c2f9a732f8dc86b24d5a6fe54c97a9bb","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","1",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-ab-v1/board7a-chat-e2e-ab-v1-user-fact-card.md","板块 7A｜单任务端到端聊天用户事实卡","cdfa9bea13a132cebc4382363af06b3ac9bcae6cf884a6ae3f8d34a138c814df","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/README.md","GI-083｜单轨迹透明诊断候选包","a16f6bfb6d5cfd27bd7bdff0ba6f93564af792fc8503c0a17078a9397c666705","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","9",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/board7a-chat-e2e-single-v0-base-prompt.md","GI-083｜基础 Prompt v0","aad42a7899abdda9172eb453a1d8aa22a734f96d77fb35adb79c361efa84eb5e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/board7a-chat-e2e-single-v0-confirmation.md","GI-083｜单轨迹透明诊断运行确认","67fd8f8af9b624ae2d95d9c96d09844f254e6b785ddec92458f3a61cf30cf4f6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/board7a-chat-e2e-single-v0-interview-skill.md","GI-083｜Interview Skill v0","3d5db7e14412fbd3168b460b04c9b3bd7293b26c9b5f8455d311112f9654509e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/board7a-chat-e2e-single-v0-redacted-review-template.md","GI-083｜单轨迹脱敏裁决模板","adfe7dd96b13b9ba07f6c927ad871f90482cc2450ef7c34a55366f855e6ce739","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-chat-e2e-single-v0/board7a-chat-e2e-single-v0-structure.md","GI-083｜一次调用结构与程序校验","63ff5c4282af85893963a35f6196dc6ffa35c3f12e8b6149a4aaa6104762d585","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/README.md","GI-081｜板块 7A 六题真实输出资产入口","2e98af99611f3d08143e39fee2b5cf3ded3db1439f9258b3c46b1f77d3acb20c","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","8",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-blind-review-run.md","板块 7A｜六题真实输出 A/B 盲评","03143f499c57766eaa7830677c1ed2de25d9cb05ba4d3998a340b3c8da58276f","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-blind-review.md","板块 7A｜六题真实输出 A/B 盲评模板","d17c86e8b68326721840cd302801026e26a77539ecdc64f57e187cb609ab90fe","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-codex-review-sealed.md","板块 7A｜六题真实输出 Codex 独立盲评（封存）","ea2142f677cec8a2ac453705e56b849b123146201b701e0523e9b774ca7318ae","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-confirmation.md","板块 7A｜六题真实输出 A/B 候选包确认","55d54f4ef8bd414db8a873facaa9ba15efaf477e88d20f31f69fb83f978eb338","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","6",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-product-review.md","板块 7A｜六题真实输出产品负责人盲评封存","1aaa3b48a2a39a6fb18523aebf23593bac82d13697da6bf26315ab19b24a3232","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","2",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-prompts.md","板块 7A｜六题 A/B 完整 Prompt v1","c4ca6143fc2db84aa84095ba058e3d4229887cf24791a9b97d6928d8e10cbbda","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-reconciliation.md","板块 7A｜六题真实输出揭晓与对照结论","6204c1b7435b17ed83ee5525a3f3a8c340b30af245f2e33830ac587e0c3eb520","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","1",""
"artifacts/generative-interview-board7/2026-08-06-board7a-real-output-ab-v1/board7a-six-case-ab-v1-source-readback.md","板块 7A｜三条历史输入只读核验","45c4a9e403dc4cf81c9d7b69eefabb8390da7aaf2f12047ebf9af100a308f5d2","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/README.md","GI-083 v1｜真实用户直连单轨迹候选包","b1a54e0f8e4f4494d1aea307fc0f97fe01495904cbc6033aef184d86e20d8017","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","7",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/board7a-chat-e2e-single-v1-base-prompt.md","GI-083 v1｜基础 Prompt","dfa7688bd36b9e60984b174e8ea0f45f91a4dcb91b95ff30620b7c91475885c4","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/board7a-chat-e2e-single-v1-interview-skill.md","GI-083 v1｜Interview Skill","eefb9d0afb1b3ad4e07b932e4b784d199777f0b2cf88b18888fa14fdcc68bd76","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/board7a-chat-e2e-single-v1-redacted-review-template.md","GI-083 v1｜脱敏轨迹裁决","771b0d829c109402c7723e4c28c880aaf039d0a9d8717103ea8a9a31099f2c89","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/board7a-chat-e2e-single-v1-run-guide.md","GI-083 v1｜真实体验运行说明","f430363186e4551b12d9e7a9bee270667b0ae23935ad19e0214c3db979466b78","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7a-chat-e2e-single-v1/board7a-chat-e2e-single-v1-structure.md","GI-083 v1｜结构与程序校验","293378708a342bd53d049817f34f32ef297fd2f883a9f9998767708cf8453abe","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/README.md","GI-084 v0.1｜冻结规则分流与提问策略修正","4a09fef7feac441bc39ac23098c827d049473b426b64038e9c99679c53c84008","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/board7b-base-prompt-v0.1.md","Daily Light【陪我聊】基础 Prompt v0.1","5cc2b695415f84ba245804e74113e5c334f9936e142f388eb7eec51680dbcecf","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/board7b-gi068-080-rule-coverage-v0.1.md","GI-084 v0.1｜GI-068～080 冻结规则分流表","119f563468c0eaad6033b221474400b79cb5d471288f0e3b21d21c23d2151deb","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/board7b-prompt-skill-v0.1-regression-result.md","GI-084 v0.1｜8 次隐藏回归结果","a8ca3ae33d3fa88ba99d9dc2135c9264ca8ccc347f6e0bd8a15166f5f43a1194","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/board7b-semantic-result-v0.md","最小结构化语义结果 v0","f3615ae6343ee4c8b4b24a524f9952db7ed6fc389534e2ccbe5be9b0b162909d","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.1/conduct-daily-light-thinking-interview/SKILL.md","Interview Skill v0.1","fceb6aff414949cffb6e18dd190ba922281cce854e8ef16d778ab1943f9c6af8","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.2/README.md","GI-084 v0.2｜关联聚焦与结构合同修正版","b5040cd13d48480ec14ad6cbff0a84f4ac99406d741029bf79b2b5e361a91ffb","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.2/board7b-base-prompt-v0.1.md","Daily Light【陪我聊】基础 Prompt v0.1","5cc2b695415f84ba245804e74113e5c334f9936e142f388eb7eec51680dbcecf","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.2/board7b-prompt-skill-v0.2-regression-result.md","GI-084 v0.2｜8 次隐藏回归结果","ad395a32afaeae4ddcd55ac20ad7d14675e74f826faa00a6b58ed531cee061db","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.2/board7b-semantic-result-v0.1.md","最小结构化语义结果 v0.1","4031e7f8ea7bc9688d9491b5eef40bf035beb8629c3fb285a205b88141492489","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.2/conduct-daily-light-thinking-interview/SKILL.md","Interview Skill v0.2","f090c9a4b67f2e1cde826b6ec910b2f372940c8ff731d4787b5dcac34bb5fef9","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.3/README.md","GI-084 v0.3｜单轮提问表达修正版","97cdff75a09c7ea2d250ac4f74265acba2fbedc94d2f2258451182a95b1fd834","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.3/board7b-prompt-skill-v0.3-regression-result.md","GI-084 v0.3｜8 次隐藏回归结果","f9448af062fe53fa47949bad7d0e2f993e955fd976caa359c9a15fc4e39dc8db","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.3/conduct-daily-light-thinking-interview/SKILL.md","Interview Skill v0.3","dedb45c5d00564e913e388540d93fe4ff203e9da5fc8f537417c13eee5c4f4be","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.4/README.md","GI-084 v0.4｜关系探索对照案例修正版","b581c8361519d1d6aafcdc5efcf9705d816ba471f73fd83c5177f724e8254b7f","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0.4/conduct-daily-light-thinking-interview/SKILL.md","Interview Skill v0.4","a4b3f4685a082e8d30c1d01ea8792dd08170de8bf9dfed1365d33bd51b2c2284","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/README.md","Board 7B｜基础 Prompt v0 与 Interview Skill v0 正式资产候选","f5c3e14ee19d6e26b8a159f12e6d55a2bc6f177ec7f47dbda4b55a951d0995b5","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","9",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/board7b-base-prompt-v0.md","Daily Light【陪我聊】基础 Prompt v0","27b3615de6748d015c36d7601d31b0103ac4b69095914b546e127cec4f6d35ce","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/board7b-prompt-skill-v0-conclusion-package.md","基础 Prompt v0 与 Interview Skill v0｜主会话同步结论包","ebaf8ce5cb4f0f3b2dbbd96c51f25d1302a1e07433610872c38831475e14b31c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","6",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/board7b-semantic-result-v0.md","最小结构化语义结果 v0","f3615ae6343ee4c8b4b24a524f9952db7ed6fc389534e2ccbe5be9b0b162909d","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/board7b-to-board6-formal-handoff.md","Board 7B → Board 6｜基础 Prompt v0 与 Interview Skill v0 正式评测交接包","eadb57ba8592667cab1f7c5edc44cf83c78706a5967686e8cbae7ba606b3a05b","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","8",""
"artifacts/generative-interview-board7/2026-08-07-board7b-prompt-skill-v0/conduct-daily-light-thinking-interview/SKILL.md","Interview Skill v0","6436c7df4b4d0219b62a7d4b02aedffdf6f858076d7995a00b98204c4a1d9a0c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-semantic-frame-v1/README.md","GI-085｜semantic-frame-first v1 候选包","0f7398a58e21443abf6aff94d2a2b284cb97d8e9c91046abd15bd1db905c343d","已跟踪","证据索引","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-semantic-frame-v1/board7b-base-prompt-v1.md","Daily Light【陪我聊】基础 Prompt v1","21a724ddc40c5f2d6f1ed24eadacab12842493814820ae78231daa711d83763a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-08-07-board7b-semantic-frame-v1/board7b-output-contract-v1.md","Daily Light 单轮结果合同 v1","1b9aacc9ad5e92359dd16da1175e841ac395829b62134b66a07d8fd6ff8614d8","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
